system:index,blue,blue_1,blue_2,current_slice,found_slice,green,green_1,green_2,id,nir,nir_1,nir_2,red,red_1,red_2,swir1,swir1_1,swir1_2,swir2,swir2_1,swir2_2,.geo
15_0,0.28586623,0.26430336,1996,5,0,0.23090091,0.2072616,1384,1_000050bae147b6149018,0.34720656,0.2866273,1491,0.25235838,0.21607172,1278,0.14141709,0.12923986,748,0.120192856,0.107363895,642,
40_0,0.15991986,0.38697764,1883,5,-1,0.08914313,0.31278902,1163,2_000020067735e9ca6727,0.0455452,0.37863505,1016,0.062963486,0.32898945,920,0.009162264,0.15717486,230,0.0062816753,0.16172025,155,
65_0,0.28081465,0.39023927,5345,5,-1,0.22408213,0.33881402,5083,2_0000a174d3c4718f212c,0.29372162,0.48983556,7316,0.24377647,0.38303596,5834,0.06085442,0.13399586,918,0.060743727,0.13025291,938,
85_0,0.2775431,0.43088716,4580,5,-1,0.2254678,0.37733135,4274,2_000044bec0b2db7b7229,0.32332158,0.5533555,6357,0.24580851,0.42720345,4872,0.08147352,0.18399978,1054,0.07702251,0.1772578,942,
104_0,0.19609985,0.6999582,8193,5,-1,0.16863704,0.63339394,7426,2_00000b41fc994f1539a5,0.25869077,0.76711917,8688,0.17100833,0.68473357,7825,0.09463085,0.3161121,2831,0.07494366,0.3267432,2733,
127_0,0.22667024,0.2013075,1502,5,6,0.16703305,0.13966328,964,1_00000e0643e441a6d028,0.22048406,0.17841476,1471,0.16112822,0.12877257,784,0.105002835,0.04850977,280,0.09168571,0.043932952,213,
130_0,0.19368544,0.34792477,6930,5,-1,0.12151782,0.28767255,6326,2_00005c27a53c6ff8a5b9,0.110758096,0.45401943,7879,0.105290115,0.31746268,7103,0.022733722,0.11826454,1025,0.021013733,0.09452204,1134,
137_0,0.35025495,0.31946406,1491,5,2,0.27439004,0.24045986,941,1_000025582eae3c7c1fb2,0.33525634,0.26688886,1320,0.282284,0.23947185,756,0.15773009,0.069794856,292,0.13907346,0.06562443,222,
142_0,0.22373596,0.3935302,3168,5,-1,0.15079647,0.32319438,2548,2_0000c9551ee911c6678d,0.16955787,0.42858598,3370,0.13946846,0.3500327,2551,0.043149214,0.15221484,297,0.03709187,0.15050706,298,
150_0,0.28554696,0.5600711,3071,5,-1,0.26994058,0.49180898,2735,2_00002b6cd6eabd9e799a,0.42363304,0.591796,4483,0.28824914,0.52366906,2938,0.12937295,0.2731436,1216,0.09959401,0.27070028,963,
234_0,0.22533602,0.20992413,1520,5,8,0.16353014,0.14457282,942,1_00003d50999ea5f79022,0.18716422,0.15970781,909,0.1554237,0.13375327,750,0.087099954,0.054777443,319,0.076023325,0.050352734,248,
257_0,0.2429513,0.2654233,1951,5,0,0.17204839,0.19927278,1332,1_00006af112204c5cdb10,0.21962798,0.23287067,1539,0.1690941,0.19456908,1215,0.07502335,0.07675249,770,0.06701568,0.06129746,654,
259_0,0.32061797,0.31843328,2124,5,0,0.26417553,0.2596743,1594,1_0000438ef047ef07d59e,0.37340644,0.34284773,2041,0.2906086,0.27863845,1551,0.120192856,0.10728923,927,0.10853119,0.091012925,771,
272_0,0.34885186,0.31692308,1495,5,2,0.27009156,0.23682946,930,1_000025582eae3c7c1fb2,0.33091933,0.26813075,1253,0.27615187,0.23340032,735,0.15700632,0.06954608,272,0.13939369,0.06550397,209,
318_0,0.25532684,0.53719366,2933,5,-1,0.22433469,0.47774917,2615,2_000020324a08238601dd,0.36721846,0.58360106,4117,0.24143001,0.5110396,2790,0.10918944,0.28684664,1154,0.08426337,0.28151447,935,
322_0,0.18682954,0.33179778,7580,5,-1,0.11362091,0.27251616,6967,2_00005c27a53c6ff8a5b9,0.10506281,0.44117755,8519,0.09638217,0.29790124,7833,0.022958066,0.11587536,1028,0.021238081,0.092282176,1218,
336_0,0.32249492,0.54422903,3448,5,-1,0.2967968,0.48838907,3159,2_0000f6e5bafcd580d50b,0.42639035,0.60571444,4835,0.33479252,0.52633846,3530,0.11922605,0.29598197,1335,0.09578892,0.2832779,1081,
350_0,0.21968848,0.4050998,7367,5,-1,0.14520854,0.33543634,6777,2_0000a377aafb05cdaa94,0.18758589,0.4802125,8127,0.1368748,0.36747304,7572,0.045619983,0.16710427,704,0.035300065,0.16044813,894,
373_0,0.15991986,0.38697764,1883,5,-1,0.08914313,0.31278902,1163,2_000020067735e9ca6727,0.0455452,0.37863505,1016,0.062963486,0.32898945,920,0.009162264,0.15717486,230,0.0062816753,0.16172025,155,
407_0,0.28438908,0.30394885,1957,5,0,0.22678046,0.24757907,1414,1_000050bae147b6149018,0.3360891,0.34165314,1833,0.24318454,0.2654233,1371,0.09741374,0.106467955,957,0.08411945,0.0902663,822,
414_0,0.33299807,0.39863658,7524,5,-1,0.26631656,0.33748686,7025,2_00002fc775c0333f2be9,0.36513102,0.47541657,8652,0.2859246,0.36945552,7910,0.06412409,0.1076892,843,0.05620016,0.1035749,1019,
425_0,0.29873902,0.34913138,4132,5,-1,0.25078225,0.28781024,3736,2_0000d52174b2fc6d61e9,0.38636434,0.39111567,5269,0.2782299,0.3160506,4131,0.12520583,0.14423919,926,0.11469452,0.13467622,881,
432_0,0.28516653,0.2856567,2175,5,0,0.21877278,0.22264197,1632,1_000050bae147b6149018,0.30110413,0.2896884,2100,0.23634303,0.2345879,1639,0.101145476,0.10086831,1026,0.08979479,0.0849653,899,
442_0,0.21377775,0.20359427,1472,5,8,0.1551516,0.14264259,909,1_00003d50999ea5f79022,0.19336522,0.1764451,1089,0.14610296,0.13175315,713,0.088888794,0.0585474,256,0.07740827,0.052904986,194,
469_0,0.17049888,0.6609793,2115,5,6,0.12787315,0.58977485,1662,1_0000271e2999ef726d68,0.23874971,0.7046521,2617,0.118494794,0.63245827,1584,0.055354252,0.3012366,598,0.0392571,0.31231993,504,
470_0,0.21299401,0.20553616,1485,5,8,0.15343161,0.1431539,922,1_00003d50999ea5f79022,0.18699393,0.17054668,1155,0.14497828,0.1317882,729,0.08488351,0.055004958,255,0.074228555,0.0508834,193,
473_0,0.22304873,0.22995885,1827,5,0,0.15587755,0.16164315,1243,1_00006af112204c5cdb10,0.20174676,0.18964139,1448,0.14771438,0.15059318,1119,0.081553884,0.08235214,815,0.06989222,0.06756907,681,
492_0,0.283104,0.29782265,1677,5,1,0.2176997,0.22879335,1117,1_00000e13c64bbd61ca02,0.2742738,0.3004084,1573,0.21882144,0.23216891,970,0.10303777,0.11165224,397,0.09357932,0.09889669,295,
512_0,0.20558499,0.5593604,2673,5,-1,0.14883956,0.49830815,2162,2_00000a3df0ecf3e61fa2,0.17757072,0.6114274,2875,0.13880295,0.53690314,2159,0.0859729,0.31197158,911,0.06534822,0.30421868,753,
523_0,0.26845148,0.2720682,2284,5,0,0.19910344,0.20233391,1687,1_00006af112204c5cdb10,0.23820889,0.23115344,2111,0.19793728,0.19957143,1648,0.06748214,0.061820094,789,0.05846379,0.049575534,671,
548_0,0.14915125,0.3176369,1904,5,-1,0.093031794,0.25249782,1321,2_00004cffdff505f3c537,0.09859565,0.33690217,1889,0.07755191,0.26448846,1206,0.027256552,0.12598816,591,0.023329016,0.12165207,436,
569_0,0.5408184,0.4083122,1186,5,0,0.4686656,0.34118384,701,1_00001406e2c0b9274815,0.63739455,0.42384169,1243,0.51662755,0.36589277,519,0.22860864,0.08856183,327,0.20516595,0.08614681,226,
573_0,0.443969,0.49965864,7075,5,-1,0.38060495,0.4278769,6519,2_00000a62762bcbc1e75c,0.5627654,0.57479876,7777,0.43520176,0.4738006,7248,0.10243951,0.17844951,901,0.09993876,0.17893817,1063,
578_0,0.41130483,0.40219486,4084,5,-1,0.348904,0.33591923,3567,2_00007bbeafb1489e4d45,0.50424147,0.45095584,4514,0.39639097,0.37059736,3830,0.10930761,0.12728906,872,0.104031034,0.12351359,784,
620_0,0.1540233,0.71023405,8502,5,-1,0.109630615,0.644029,7762,2_00000b41fc994f1539a5,0.16306728,0.7825943,8835,0.10097267,0.69684887,8243,0.09082577,0.32645774,2588,0.06512764,0.3384763,2618,
647_0,0.3287599,0.4011085,7589,5,-1,0.25477052,0.33985215,7056,2_00002fc775c0333f2be9,0.35407805,0.47249508,8632,0.27200627,0.37199944,7920,0.06296645,0.10543074,816,0.055000685,0.10111377,993,
665_0,0.28512052,0.29854667,2614,5,1,0.22020084,0.23171952,1997,1_00000e13c64bbd61ca02,0.27842605,0.30149865,2812,0.22517532,0.23463407,1943,0.113327704,0.121397294,667,0.10154805,0.10625519,530,
686_0,0.33751202,0.3394584,2927,5,1,0.25838375,0.25200167,1939,1_00000e13c64bbd61ca02,0.28767163,0.26687512,1365,0.25934702,0.24781501,1632,0.09843719,0.09545563,155,0.09099786,0.08861695,147,
704_0,0.19560353,0.7106602,8392,5,-1,0.14850868,0.64546704,7612,2_00000b41fc994f1539a5,0.20067698,0.78140825,8602,0.14122938,0.69883305,8055,0.06645115,0.32607132,2709,0.051727116,0.33796722,2691,
742_0,0.21122922,0.19842236,1492,5,8,0.1525283,0.13677132,943,1_00003d50999ea5f79022,0.19869584,0.1633774,1308,0.14418861,0.12444664,759,0.0834149,0.04704925,266,0.0729543,0.042919192,203,
793_0,0.23463264,0.25056556,2035,5,0,0.1592983,0.18396707,1457,1_00006af112204c5cdb10,0.18565366,0.21144268,1929,0.14926927,0.17515697,1382,0.055587243,0.06323867,838,0.04952318,0.050770123,678,
798_0,0.39918566,0.27388683,1177,5,0,0.32311752,0.20447917,662,1_0000937454ee297968e2,0.44435066,0.26375863,663,0.33612663,0.20161575,467,0.21315876,0.078286745,160,0.18835813,0.07074724,121,
804_0,0.20632106,0.51420194,2782,5,-1,0.14490971,0.4543874,2218,2_00001dca2a881422a113,0.1521552,0.52795184,2749,0.12872423,0.48038906,2141,0.069883876,0.16949242,778,0.05545133,0.17468207,669,
818_0,0.26278996,0.23382524,1441,5,6,0.19727793,0.16818713,872,1_00000e0643e441a6d028,0.24595511,0.18568258,938,0.1967156,0.16047476,670,0.13891205,0.060598966,244,0.12065931,0.05582394,178,
856_0,0.29741699,0.41721147,5845,5,-1,0.22644885,0.344388,5313,2_0000a9568d93bd4b0129,0.34848684,0.4778639,6503,0.23995736,0.37711704,5834,0.10071324,0.17034084,1021,0.08638211,0.16275802,1027,
892_0,0.2881208,0.275428,1929,5,0,0.21861729,0.20927748,1335,1_00006af112204c5cdb10,0.27459326,0.25004292,1586,0.22507007,0.2127866,1237,0.08209809,0.086010575,907,0.07191357,0.0733927,764,
913_0,0.13488758,0.65345967,2793,5,-1,0.0895574,0.59212804,2321,2_00003f66da74e45f1d4b,0.16389447,0.73650575,3254,0.07714951,0.64161706,2307,0.08145091,0.3489375,920,0.054153547,0.3512349,784,
932_0,0.2097987,0.6661359,2293,5,4,0.17166093,0.5959799,1858,1_0000179c9b20e0fed888,0.29509965,0.71361506,2966,0.1744403,0.6391227,1834,0.07261804,0.30623397,903,0.057943888,0.3160053,724,
1053_0,0.21480782,0.22816697,1717,5,0,0.15113513,0.16216578,1134,1_00006af112204c5cdb10,0.19467202,0.20196061,1311,0.14390491,0.15440093,1004,0.078288615,0.08474132,806,0.06499432,0.06697177,682,
1064_0,0.24545568,0.5350122,2916,5,-1,0.21507013,0.47282267,2560,2_000020324a08238601dd,0.32061994,0.5766014,3839,0.23409557,0.50519586,2726,0.12027383,0.28206325,1052,0.09374851,0.27782893,890,
1079_0,0.47720295,0.36491865,1173,5,0,0.38833785,0.28145194,672,1_0000937454ee297968e2,0.5029217,0.32218668,939,0.4075598,0.2869814,481,0.2157402,0.08354932,224,0.19461873,0.07653263,161,
1082_0,0.21419644,0.20744877,1485,5,8,0.15313545,0.14570406,922,1_00003d50999ea5f79022,0.18822339,0.18088974,1155,0.14535515,0.13499115,729,0.08380362,0.056977037,255,0.07217353,0.05186317,193,
1121_0,0.21356654,0.57080644,3321,5,-1,0.15162931,0.5102428,2770,2_00005036522f30c9cf9c,0.1607446,0.5990552,3496,0.13976775,0.54437673,2791,0.06754662,0.20416133,710,0.051419567,0.21122351,664,
1122_0,0.28471977,0.55885917,3257,5,-1,0.24915048,0.49815387,2890,2_0000f6e5bafcd580d50b,0.34273356,0.6067477,4045,0.2685068,0.5345413,3118,0.10604611,0.30131727,1019,0.08426337,0.28955427,866,
1147_0,0.2687307,0.28351307,1559,5,1,0.20064609,0.2096869,986,1_00000e13c64bbd61ca02,0.23035233,0.24534395,1081,0.19649717,0.20658174,807,0.08774929,0.087700665,295,0.07885911,0.081451304,223,
1158_0,0.2207536,0.51174086,3107,5,-1,0.1627897,0.4518193,2554,2_00001dca2a881422a113,0.17804028,0.5253837,3247,0.15069441,0.4778745,2515,0.08770543,0.16606833,813,0.0712278,0.17297001,707,
1173_0,0.14764377,0.3205786,1747,5,-1,0.08579903,0.25044844,1104,2_00004cffdff505f3c537,0.06389086,0.30598208,1163,0.06639458,0.25867274,908,0.01648498,0.11148578,408,0.014319262,0.11119709,296,
1224_0,0.29340875,0.29169673,1627,5,1,0.21630219,0.21659039,1055,1_00000e13c64bbd61ca02,0.24569449,0.2466685,1275,0.21409464,0.21231234,891,0.09318136,0.08550594,302,0.083758816,0.07952001,237,
1308_0,0.23291934,0.21543437,1584,5,8,0.16958489,0.15522921,1032,1_00003d50999ea5f79022,0.21563211,0.19832596,1463,0.16450267,0.14573509,861,0.09415648,0.061653696,298,0.08293918,0.055081427,232,
1339_0,0.28174576,0.28752324,1895,5,0,0.20431232,0.21614638,1295,1_00006af112204c5cdb10,0.23758693,0.24018754,1503,0.2037681,0.21345855,1191,0.06701568,0.064507924,866,0.05955221,0.054577883,722,
1348_0,0.23821665,0.3157056,3392,5,-1,0.1839249,0.25209564,2871,2_0000d52174b2fc6d61e9,0.25961024,0.322368,3841,0.19641647,0.26636764,3044,0.12842146,0.12615393,920,0.11461085,0.11955195,889,
1368_0,0.41790095,0.51907057,4408,5,-1,0.3928339,0.4583465,4150,2_00001dca2a881422a113,0.6065757,0.53314143,6173,0.45792642,0.4855787,4602,0.13509326,0.17115097,941,0.117856,0.1764476,947,
1369_0,0.32700697,0.32394695,1539,5,5,0.25659227,0.2511099,990,1_000097b320ca42a494fb,0.32646832,0.30602002,1407,0.26245528,0.25399274,815,0.14866963,0.074232705,329,0.1296002,0.06925395,247,
1429_0,0.2856166,0.3010233,1580,5,1,0.20944963,0.22442457,997,1_00000e13c64bbd61ca02,0.23151626,0.25151223,949,0.20466357,0.21898067,818,0.08195813,0.08897618,351,0.07372914,0.083081596,274,
1432_0,0.32680076,0.33775613,2162,5,1,0.24787611,0.2551445,1371,1_00000e13c64bbd61ca02,0.2762692,0.28580412,1111,0.2474363,0.2528441,1112,0.09074353,0.09788104,241,0.084312275,0.090592846,199,
1457_0,0.343151,0.30131024,1467,5,2,0.26826423,0.2251591,906,1_000025582eae3c7c1fb2,0.3322147,0.26498452,1127,0.2727093,0.22164708,713,0.1638115,0.07396014,300,0.14425156,0.06759628,225,
1483_0,0.31367153,0.5093744,4027,5,-1,0.30153936,0.4532462,3828,2_000045f6d50aecdbf160,0.50056195,0.5565781,5888,0.3458769,0.48472238,4234,0.15760781,0.2613526,1033,0.124685526,0.25735232,947,
1524_0,0.15975851,0.66007984,2933,5,-1,0.11531068,0.5994101,2470,2_00003f66da74e45f1d4b,0.17249727,0.74358714,3426,0.10152413,0.6500122,2476,0.048583783,0.35167277,850,0.03645162,0.35492027,753,
1530_0,0.20839047,0.36704773,2870,5,-1,0.13861884,0.2971519,2207,2_00001c2ab2e54b7b861c,0.15127182,0.38367426,2859,0.12587294,0.31583607,2173,0.0359731,0.14312579,545,0.030478105,0.13954958,439,
1532_0,0.25664005,0.2118327,1645,5,6,0.19352995,0.15556002,1124,1_00000e0643e441a6d028,0.26073754,0.23212835,1844,0.19315307,0.14937443,996,0.137844,0.08333936,463,0.11775762,0.07010031,336,
1586_0,0.19582412,0.50139976,3256,5,-1,0.1547402,0.44054145,2812,2_00002faeb84684f9a919,0.27297363,0.54300624,4186,0.15446447,0.47030264,2918,0.078197286,0.26821017,796,0.056249104,0.25410646,723,
1590_0,0.33792514,0.39702561,7385,5,-1,0.26422894,0.3321765,6815,2_00002fc775c0333f2be9,0.35826883,0.45731753,8295,0.2812763,0.3649318,7633,0.06064821,0.09754135,854,0.05522503,0.094048634,1017,
1621_0,0.5119176,0.5367285,7167,5,-1,0.4645215,0.4862414,6493,2_0000fc42140f512c5443,0.61927336,0.6462904,8000,0.53338873,0.55307275,7232,0.13055526,0.094256446,883,0.117061004,0.0800591,895,
1722_0,0.23200001,0.5753506,2874,5,-1,0.20916949,0.5125847,2568,2_0000cc337c6d19e59ee9,0.3581745,0.62229013,4337,0.229353,0.54940426,2720,0.117130496,0.2925997,1292,0.09082577,0.28978816,1039,
1733_0,0.2121645,0.23443857,2082,5,0,0.14989123,0.16970664,1514,1_0000fee52e920116851d,0.17562462,0.19524103,1875,0.14188355,0.16395767,1442,0.10495495,0.09840446,949,0.08715148,0.082800105,801,
1744_0,0.51543957,0.5298722,7284,5,-1,0.45871887,0.45843166,6716,2_00000a62762bcbc1e75c,0.6605615,0.6096926,8038,0.53051555,0.51307577,7498,0.10757245,0.17416269,760,0.10921766,0.17759766,973,
1752_0,0.28104606,0.28379014,1997,5,0,0.22514783,0.22779365,1442,1_000050bae147b6149018,0.32263932,0.30335155,1811,0.24473941,0.24168077,1400,0.12462429,0.1173686,971,0.10557691,0.09661257,841,
1799_0,0.26288188,0.5087369,2928,5,-1,0.21843405,0.4494244,2459,2_00002faeb84684f9a919,0.32960877,0.555595,3475,0.22576849,0.48094004,2486,0.0822781,0.26553676,855,0.06452103,0.25162765,743,
1813_0,0.23017278,0.21749973,1554,5,8,0.16725111,0.15319979,968,1_00003d50999ea5f79022,0.20153126,0.18028706,1049,0.16041003,0.14377385,771,0.09363598,0.061068006,268,0.08186224,0.055122435,205,
1857_0,0.41245806,0.36333668,1541,5,2,0.32887876,0.28486997,1007,1_000025582eae3c7c1fb2,0.3996855,0.33201474,1591,0.34171426,0.29046735,851,0.17152886,0.072922364,298,0.15260307,0.068450496,237,
1861_0,0.24185097,0.40391085,3463,5,-1,0.17484333,0.3386891,2910,2_0000c9551ee911c6678d,0.20865074,0.45724726,3952,0.17147812,0.370494,3038,0.05609243,0.16732824,411,0.04969412,0.16531837,426,
1873_0,0.2967499,0.30452937,1606,5,1,0.22463927,0.23024286,1042,1_00000e13c64bbd61ca02,0.26050204,0.27962372,1298,0.22125927,0.22869381,878,0.093016975,0.09653861,321,0.0829214,0.08827171,249,
1883_0,0.57843935,0.43993473,1275,5,0,0.5034537,0.37933463,797,1_00001406e2c0b9274815,0.68487227,0.47817847,1482,0.56162524,0.4143571,648,0.22635037,0.09281019,574,0.2054114,0.09016637,390,
1930_0,0.24072629,0.21781373,1531,5,8,0.17811891,0.15561311,981,1_00003d50999ea5f79022,0.23230922,0.20295355,1382,0.17558521,0.14894208,820,0.105753615,0.06949442,392,0.092373565,0.06088592,292,
1953_0,0.15101784,0.31951723,1903,5,-1,0.09134771,0.25139546,1296,2_00004cffdff505f3c537,0.085616514,0.32455096,1689,0.075266615,0.2627913,1156,0.023400836,0.118700415,524,0.020711645,0.1163534,387,
1967_0,0.3218285,0.29274422,1474,5,6,0.24868578,0.21721256,916,1_00000e0643e441a6d028,0.30860764,0.24417177,1167,0.25132722,0.21017128,716,0.14869368,0.06676099,265,0.12985453,0.062222198,198,
1985_0,0.23660144,0.2291723,1842,5,6,0.17785868,0.16489018,1323,1_00000e0643e441a6d028,0.2420905,0.22490132,2264,0.17345245,0.15711723,1222,0.11575368,0.054207392,409,0.10020198,0.049219087,339,
2002_0,0.13505301,0.6429067,2704,5,-1,0.09336249,0.5845777,2238,2_00003f66da74e45f1d4b,0.17387593,0.7267635,3218,0.0788039,0.6335139,2211,0.07185548,0.34245336,813,0.048473492,0.34553242,688,
2022_0,0.23503305,0.5778817,2883,5,-1,0.21132019,0.51653,2600,2_0000cc337c6d19e59ee9,0.37604186,0.6249817,4425,0.22499645,0.55205286,2778,0.122148804,0.2946152,1323,0.09369337,0.29175767,1068,
2023_0,0.15678199,0.3820894,1750,5,-1,0.08603819,0.30764207,1032,2_000020067735e9ca6727,0.03967333,0.36361068,697,0.060537517,0.32269976,765,0.007962789,0.1573903,191,0.0063564572,0.16146618,123,
2039_0,0.24747849,0.26643074,1535,5,1,0.17881379,0.19558957,951,1_00000e13c64bbd61ca02,0.20273182,0.22128528,972,0.17175132,0.18885678,756,0.07694477,0.084273584,258,0.06930811,0.077445745,187,
2049_0,0.37743744,0.36283195,1669,5,2,0.30365163,0.29615182,1143,1_000025582eae3c7c1fb2,0.3937192,0.390065,1968,0.31740266,0.3104484,1004,0.17478076,0.085200116,378,0.155119,0.07924159,294,
2055_0,0.19286877,0.35403705,4536,5,-1,0.11913664,0.28084838,3897,2_0000a377aafb05cdaa94,0.118759766,0.37019622,4934,0.103845194,0.29981428,4201,0.033651896,0.13953358,777,0.026885604,0.13621932,761,
2076_0,0.26417553,0.2819236,1927,5,0,0.19000734,0.21174133,1318,1_00006af112204c5cdb10,0.2114648,0.2302575,1516,0.18347682,0.20621634,1211,0.061418075,0.0665238,844,0.053099424,0.054876532,711,
2091_0,0.21555321,0.5793666,3349,5,-1,0.15449245,0.5171445,2765,2_00005036522f30c9cf9c,0.1627897,0.6092739,3375,0.14222187,0.5521879,2739,0.08162857,0.20924397,584,0.064625055,0.2144871,589,
2106_0,0.15935752,0.37675455,1870,5,-1,0.08820687,0.29534912,1149,2_000020067735e9ca6727,0.043894075,0.3553543,962,0.062478885,0.31026193,895,0.007852098,0.14252408,224,0.006506021,0.1470287,143,
2110_0,0.33751202,0.3394584,2927,5,1,0.25838375,0.25200167,1939,1_00000e13c64bbd61ca02,0.28767163,0.26687512,1365,0.25934702,0.24781501,1632,0.09843719,0.09545563,155,0.09099786,0.08861695,147,
2125_0,0.32911244,0.52896196,3956,5,-1,0.32310152,0.47297758,3764,2_000045f6d50aecdbf160,0.5298997,0.5854258,5925,0.37311912,0.507753,4185,0.15953791,0.2834422,1149,0.13036558,0.27238747,1046,
2148_0,0.17613693,0.5454081,2152,5,-1,0.12804945,0.480326,1721,2_00002b6cd6eabd9e799a,0.22554791,0.574204,2938,0.117240794,0.50996786,1665,0.06705776,0.26601264,722,0.045826472,0.26290894,565,
2165_0,0.3828355,0.34170145,1433,5,2,0.30077553,0.2517925,880,1_000025582eae3c7c1fb2,0.35521984,0.26345026,1192,0.30732933,0.24642651,687,0.16251318,0.06250601,237,0.14415568,0.059874088,180,
2173_0,0.28566402,0.29929337,1529,5,1,0.2125842,0.22122562,945,1_00000e13c64bbd61ca02,0.23312259,0.24476595,877,0.20655683,0.21584757,753,0.086289555,0.08998953,297,0.0780665,0.082769945,228,
2176_0,0.24877277,0.21025342,1532,5,6,0.18550421,0.14862618,976,1_00000e0643e441a6d028,0.24145597,0.18854736,1314,0.18363762,0.13901287,791,0.12223861,0.058332197,254,0.10657326,0.052473515,197,
2220_0,0.25019068,0.40120074,3636,5,-1,0.18624315,0.3371559,3099,2_0000c9551ee911c6678d,0.24582368,0.46693408,4351,0.18847772,0.37010014,3266,0.061742917,0.16604978,400,0.054408353,0.16241133,399,
2239_0,0.39415163,0.35593596,1496,5,2,0.30923516,0.26901072,938,1_000025582eae3c7c1fb2,0.367577,0.2967466,1259,0.31657267,0.26769385,755,0.16401178,0.066998474,248,0.14553766,0.06350595,197,
2243_0,0.3821665,0.3652812,1579,5,2,0.30580184,0.29370812,1054,1_000025582eae3c7c1fb2,0.39255786,0.37232822,1775,0.3184311,0.30625743,905,0.17450237,0.081315026,346,0.15453853,0.07684719,269,
2249_0,0.36603504,0.41652808,2037,5,1,0.29068473,0.3439455,1420,1_0000179f34e53a2ffd03,0.3444919,0.4231351,1640,0.3060539,0.36900693,1297,0.1275363,0.13485329,799,0.11766506,0.12847391,645,
2289_0,0.37600923,0.36895806,1569,5,2,0.3039523,0.2950486,1038,1_000025582eae3c7c1fb2,0.38044208,0.36176568,1712,0.31521738,0.30849522,884,0.16892962,0.07703543,319,0.15163684,0.07398053,254,
2292_0,0.25515717,0.2708736,2101,5,0,0.18246613,0.20061669,1491,1_00006af112204c5cdb10,0.21939474,0.24728042,1792,0.1774905,0.19807819,1402,0.06204003,0.07130217,784,0.05286619,0.05823632,653,
2385_0,0.35113716,0.3630998,1586,5,5,0.28053403,0.2900116,1075,1_000097b320ca42a494fb,0.36522615,0.3569581,1997,0.291497,0.30149975,928,0.14997979,0.07532905,356,0.13307312,0.07168782,280,
